date_only,sentiment_score,article_count,prev,change
2022-01-23,1.0,5,,
2022-01-24,-0.4,5,1.0,-1.4
2022-01-25,-0.12121212121212122,33,-0.4,0.2787878787878788
2022-01-26,0.45,40,-0.12121212121212122,0.5712121212121213
2022-01-27,0.8521739130434782,115,0.45,0.4021739130434782
2022-01-28,0.7692307692307693,13,0.8521739130434782,-0.08294314381270895
2022-01-29,0.6,5,0.7692307692307693,-0.1692307692307693
2022-01-30,0.2222222222222222,9,0.6,-0.37777777777777777
2022-01-31,0.6,5,0.2222222222222222,0.37777777777777777
2022-02-23,0.14285714285714285,14,0.6,-0.45714285714285713
2022-02-24,0.65,20,0.14285714285714285,0.5071428571428571
2022-02-25,0.20689655172413793,29,0.65,-0.4431034482758621
2022-02-27,0.3548387096774194,31,0.20689655172413793,0.14794215795328144
2022-02-28,0.2549019607843137,51,0.3548387096774194,-0.09993674889310566
2022-03-28,-0.9047619047619048,21,0.2549019607843137,-1.1596638655462184
2022-03-29,-0.5,26,-0.9047619047619048,0.40476190476190477
2022-03-30,0.5,40,-0.5,1.0
2022-03-31,0.6842105263157895,19,0.5,0.1842105263157895
2022-04-27,1.0,8,0.6842105263157895,0.3157894736842105
2022-04-28,0.6576576576576577,111,1.0,-0.3423423423423423
2022-04-29,0.40625,64,0.6576576576576577,-0.2514076576576577
2022-04-30,0.6,10,0.40625,0.19374999999999998
2022-05-27,1.0,5,0.6,0.4
2022-05-29,0.8571428571428571,14,1.0,-0.1428571428571429
2022-05-30,0.2,25,0.8571428571428571,-0.657142857142857
2022-05-31,0.15384615384615385,26,0.2,-0.046153846153846156
2022-06-28,0.6,5,0.15384615384615385,0.4461538461538461
2022-06-29,0.6153846153846154,13,0.6,0.015384615384615441
2022-06-30,0.8461538461538461,26,0.6153846153846154,0.23076923076923073
2022-07-25,0.9428571428571428,35,0.8461538461538461,0.09670329670329669
2022-07-27,0.6111111111111112,18,0.9428571428571428,-0.3317460317460317
2022-07-28,0.5773195876288659,97,0.6111111111111112,-0.033791523482245234
2022-07-29,0.43902439024390244,41,0.5773195876288659,-0.1382951973849635
2022-07-30,-0.3333333333333333,6,0.43902439024390244,-0.7723577235772358
2022-07-31,0.5833333333333334,12,-0.3333333333333333,0.9166666666666667
2022-08-29,0.3157894736842105,38,0.5833333333333334,-0.26754385964912286
2022-08-30,0.3103448275862069,29,0.3157894736842105,-0.005444646098003603
2022-08-31,0.4482758620689655,29,0.3103448275862069,0.13793103448275862
2022-09-28,-0.11764705882352941,17,0.4482758620689655,-0.565922920892495
2022-09-29,-0.09523809523809523,21,-0.11764705882352941,0.022408963585434177
2022-09-30,-0.5517241379310345,29,-0.09523809523809523,-0.45648604269293924
2022-10-26,0.625,8,-0.5517241379310345,1.1767241379310345
2022-10-27,0.05660377358490566,159,0.625,-0.5683962264150944
2022-10-28,-0.3076923076923077,13,0.05660377358490566,-0.36429608127721336
2022-10-29,0.1111111111111111,9,-0.3076923076923077,0.4188034188034188
2022-10-30,0.05,20,0.1111111111111111,-0.0611111111111111
2022-10-31,0.2571428571428571,35,0.05,0.20714285714285713
2022-11-28,0.0,7,0.2571428571428571,-0.2571428571428571
2022-11-29,0.5405405405405406,37,0.0,0.5405405405405406
2022-11-30,0.7435897435897436,39,0.5405405405405406,0.20304920304920304
2022-12-26,0.5,16,0.7435897435897436,-0.2435897435897436
2022-12-27,0.7857142857142857,14,0.5,0.2857142857142857
2022-12-28,0.4,30,0.7857142857142857,-0.3857142857142857
2022-12-29,0.36666666666666664,30,0.4,-0.03333333333333338
2022-12-30,0.058823529411764705,17,0.36666666666666664,-0.3078431372549019
2023-01-30,-0.07692307692307693,13,0.058823529411764705,-0.13574660633484165
2023-01-31,-0.25625,160,-0.07692307692307693,-0.17932692307692305
2023-02-26,0.5555555555555556,18,-0.25625,0.8118055555555556
2023-02-27,0.3333333333333333,45,0.5555555555555556,-0.22222222222222227
2023-02-28,0.41935483870967744,31,0.3333333333333333,0.08602150537634412
2023-03-29,0.7333333333333333,45,0.41935483870967744,0.31397849462365585
2023-03-30,0.48148148148148145,81,0.7333333333333333,-0.2518518518518518
2023-03-31,0.20833333333333334,24,0.48148148148148145,-0.27314814814814814
2023-04-22,-1.0,21,0.20833333333333334,-1.2083333333333333
2023-04-23,-0.1,10,-1.0,0.9
2023-04-24,-0.2,10,-0.1,-0.1
2023-04-25,0.18181818181818182,33,-0.2,0.38181818181818183
2023-04-26,0.72,25,0.18181818181818182,0.5381818181818181
2023-04-27,-0.3629032258064516,124,0.72,-1.0829032258064517
2023-04-28,0.1935483870967742,31,-0.3629032258064516,0.5564516129032258
2023-04-30,0.0,6,0.1935483870967742,-0.1935483870967742
2023-05-30,0.7272727272727273,44,0.0,0.7272727272727273
2023-05-31,0.4166666666666667,48,0.7272727272727273,-0.3106060606060606
2023-06-28,0.08,50,0.4166666666666667,-0.33666666666666667
2023-06-29,0.5194805194805194,77,0.08,0.4394805194805194
2023-06-30,0.15625,32,0.5194805194805194,-0.36323051948051943
2023-07-26,0.7272727272727273,33,0.15625,0.5710227272727273
2023-07-27,-0.375,72,0.7272727272727273,-1.1022727272727273
2023-07-28,0.5,26,-0.375,0.875
2023-07-30,0.11764705882352941,17,0.5,-0.38235294117647056
2023-07-31,0.5,14,0.11764705882352941,0.38235294117647056
2023-08-29,0.9090909090909091,11,0.5,0.40909090909090906
2023-08-30,0.2894736842105263,38,0.9090909090909091,-0.6196172248803827
2023-08-31,0.5,32,0.2894736842105263,0.21052631578947367
2023-09-21,0.3333333333333333,6,0.5,-0.16666666666666669
2023-09-25,0.1111111111111111,9,0.3333333333333333,-0.2222222222222222
2023-09-26,1.0,16,0.1111111111111111,0.8888888888888888
2023-09-27,0.5142857142857142,35,1.0,-0.48571428571428577
2023-09-30,0.42857142857142855,7,0.5142857142857142,-0.08571428571428569
2023-10-30,1.0,14,0.42857142857142855,0.5714285714285714
2023-10-31,0.0423728813559322,118,1.0,-0.9576271186440678
2023-11-27,0.8,20,0.0423728813559322,0.7576271186440678
2023-11-28,0.75,8,0.8,-0.050000000000000044
2023-11-29,0.5925925925925926,27,0.75,-0.15740740740740744
2023-11-30,0.2777777777777778,18,0.5925925925925926,-0.31481481481481477
2023-12-25,0.8571428571428571,7,0.2777777777777778,0.5793650793650793
2023-12-26,0.48148148148148145,27,0.8571428571428571,-0.37566137566137564
2023-12-27,0.8823529411764706,51,0.48148148148148145,0.4008714596949891
2023-12-28,0.3157894736842105,38,0.8823529411764706,-0.56656346749226
2023-12-29,0.25,16,0.3157894736842105,-0.06578947368421051
2023-12-30,0.625,8,0.25,0.375
2024-01-29,-0.8571428571428571,7,0.625,-1.4821428571428572
2024-01-30,0.5,6,-0.8571428571428571,1.3571428571428572
2024-01-31,0.02564102564102564,117,0.5,-0.47435897435897434
2024-02-26,0.8333333333333334,6,0.02564102564102564,0.8076923076923077
2024-02-27,0.75,52,0.8333333333333334,-0.08333333333333337
2024-02-28,0.6888888888888889,45,0.75,-0.061111111111111116
2024-02-29,0.6976744186046512,43,0.6888888888888889,0.008785529715762297
2024-03-28,0.6666666666666666,12,0.6976744186046512,-0.03100775193798455
2024-03-29,0.45652173913043476,46,0.6666666666666666,-0.21014492753623187
2024-03-30,0.16666666666666666,12,0.45652173913043476,-0.28985507246376807
2024-03-31,0.2857142857142857,35,0.16666666666666666,0.11904761904761904
2024-04-29,0.2,20,0.2857142857142857,-0.08571428571428569
2024-04-30,0.7006802721088435,147,0.2,0.5006802721088435
2024-05-29,-0.9444444444444444,108,0.7006802721088435,-1.6451247165532878
2024-05-30,-0.3181818181818182,66,-0.9444444444444444,0.6262626262626263
2024-05-31,0.06,50,-0.3181818181818182,0.3781818181818182
2024-06-25,0.375,8,0.06,0.315
2024-06-26,0.09090909090909091,11,0.375,-0.28409090909090906
2024-06-27,0.6666666666666666,12,0.09090909090909091,0.5757575757575757
2024-06-28,0.3333333333333333,9,0.6666666666666666,-0.3333333333333333
2024-06-30,0.05263157894736842,38,0.3333333333333333,-0.2807017543859649
2024-07-30,0.0,8,0.05263157894736842,-0.05263157894736842
2024-07-31,0.635036496350365,137,0.0,0.635036496350365
2024-08-26,-0.625,8,0.635036496350365,-1.260036496350365
2024-08-27,0.8823529411764706,17,-0.625,1.5073529411764706
2024-08-28,0.5,16,0.8823529411764706,-0.38235294117647056
2024-08-29,-0.07692307692307693,39,0.5,-0.5769230769230769
2024-08-30,0.20588235294117646,34,-0.07692307692307693,0.2828054298642534
2024-09-26,0.0,7,0.20588235294117646,-0.20588235294117646
2024-09-29,0.7777777777777778,18,0.0,0.7777777777777778
2024-09-30,-0.4411764705882353,34,0.7777777777777778,-1.2189542483660132
2024-10-30,0.7272727272727273,11,-0.4411764705882353,1.1684491978609626
2024-10-31,0.34459459459459457,148,0.7272727272727273,-0.3826781326781327
2024-11-26,0.0,6,0.34459459459459457,-0.34459459459459457
2024-11-27,0.06896551724137931,29,0.0,0.06896551724137931
2024-11-28,0.5714285714285714,35,0.06896551724137931,0.5024630541871921
2024-11-29,0.34782608695652173,46,0.5714285714285714,-0.22360248447204967
2024-11-30,0.5555555555555556,9,0.34782608695652173,0.20772946859903385
2024-12-27,-0.6,5,0.5555555555555556,-1.1555555555555554
2024-12-29,0.8571428571428571,7,-0.6,1.457142857142857
2024-12-30,0.7272727272727273,11,0.8571428571428571,-0.1298701298701298
2024-12-31,0.7894736842105263,19,0.7272727272727273,0.062200956937799035
2025-01-30,-0.25,8,0.7894736842105263,-1.0394736842105263
2025-01-31,0.21468926553672316,177,-0.25,0.4646892655367232
2025-02-24,0.8947368421052632,19,0.21468926553672316,0.68004757656854
2025-02-26,0.7857142857142857,28,0.8947368421052632,-0.10902255639097747
2025-02-27,0.6949152542372882,59,0.7857142857142857,-0.09079903147699753
2025-02-28,0.30434782608695654,23,0.6949152542372882,-0.39056742815033163
2025-03-30,0.45454545454545453,11,0.30434782608695654,0.150197628458498
2025-03-31,0.02631578947368421,38,0.45454545454545453,-0.4282296650717703
2025-04-29,0.0,5,0.02631578947368421,-0.02631578947368421
2025-04-30,0.6055045871559633,109,0.0,0.6055045871559633
2025-05-25,0.4,5,0.6055045871559633,-0.20550458715596331
2025-05-26,0.125,16,0.4,-0.275
2025-05-27,0.7333333333333333,30,0.125,0.6083333333333333
2025-05-28,0.5185185185185185,27,0.7333333333333333,-0.2148148148148148
2025-05-29,0.21739130434782608,23,0.5185185185185185,-0.30112721417069244
2025-05-30,0.3333333333333333,12,0.21739130434782608,0.11594202898550723
2025-06-24,0.6666666666666666,6,0.3333333333333333,0.3333333333333333
2025-06-26,0.7272727272727273,11,0.6666666666666666,0.06060606060606066
2025-06-27,0.8333333333333334,6,0.7272727272727273,0.10606060606060608
2025-06-29,0.3,10,0.8333333333333334,-0.5333333333333334
2025-06-30,0.35714285714285715,28,0.3,0.05714285714285716
2025-07-29,0.6,5,0.35714285714285715,0.24285714285714283
2025-07-30,0.6551724137931034,29,0.6,0.05517241379310345
2025-07-31,0.008264462809917356,121,0.6551724137931034,-0.6469079509831861
2025-08-24,1.0,10,0.008264462809917356,0.9917355371900827
2025-08-25,0.55,20,1.0,-0.44999999999999996
2025-08-26,0.6666666666666666,21,0.55,0.11666666666666659
2025-08-27,0.7142857142857143,28,0.6666666666666666,0.04761904761904767
2025-08-28,0.5555555555555556,36,0.7142857142857143,-0.15873015873015872
2025-08-29,0.07142857142857142,14,0.5555555555555556,-0.4841269841269842
2025-08-30,0.2,5,0.07142857142857142,0.1285714285714286
2025-08-31,0.05555555555555555,18,0.2,-0.14444444444444446
2025-09-28,0.875,8,0.05555555555555555,0.8194444444444444
2025-09-29,0.85,20,0.875,-0.025000000000000022
2025-09-30,0.8125,32,0.85,-0.03749999999999998
2025-10-29,0.8,5,0.8125,-0.012499999999999956
2025-10-30,0.948051948051948,77,0.8,0.148051948051948
2025-10-31,0.5643564356435643,101,0.948051948051948,-0.38369551240838373
2025-11-21,0.2222222222222222,27,0.5643564356435643,-0.3421342134213421
2025-11-23,0.2,5,0.2222222222222222,-0.0222222222222222
2025-11-25,0.9080459770114943,87,0.2,0.7080459770114942
2025-11-26,0.8823529411764706,34,0.9080459770114943,-0.025693035835023692
2025-11-27,0.5813953488372093,43,0.8823529411764706,-0.3009575923392612
2025-11-28,0.45,20,0.5813953488372093,-0.13139534883720932
2025-11-30,0.5,10,0.45,0.04999999999999999
2025-12-26,0.6666666666666666,6,0.5,0.16666666666666663
2025-12-28,0.7777777777777778,9,0.6666666666666666,0.11111111111111116
2025-12-29,0.7368421052631579,38,0.7777777777777778,-0.040935672514619936
2025-12-30,0.8571428571428571,42,0.7368421052631579,0.12030075187969924
2025-12-31,0.6,20,0.8571428571428571,-0.2571428571428571
