date_only,sentiment_score,article_count,prev,change
2024-03-30,0.11764705882352941,17,0.5066666666666667,-0.38901960784313727
2024-03-31,0.3333333333333333,39,0.11764705882352941,0.2156862745098039
2024-04-29,0.5,12,0.3333333333333333,0.16666666666666669
2024-04-30,0.686046511627907,86,0.5,0.18604651162790697
2024-05-29,-0.9523809523809523,84,0.686046511627907,-1.6384274640088594
2024-05-30,-0.2978723404255319,47,-0.9523809523809523,0.6545086119554204
2024-05-31,-0.075,40,-0.2978723404255319,0.2228723404255319
2024-06-23,-0.6,5,-0.075,-0.525
2024-06-25,0.8571428571428571,7,-0.6,1.457142857142857
2024-06-26,0.3333333333333333,9,0.8571428571428571,-0.5238095238095237
2024-06-27,0.6363636363636364,11,0.3333333333333333,0.30303030303030304
2024-06-28,0.5454545454545454,11,0.6363636363636364,-0.09090909090909094
2024-06-30,0.23076923076923078,39,0.5454545454545454,-0.31468531468531463
2024-07-29,0.25,8,0.23076923076923078,0.019230769230769218
2024-07-30,0.18181818181818182,11,0.25,-0.06818181818181818
2024-07-31,0.6835443037974683,158,0.18181818181818182,0.5017261219792866
2024-08-26,-0.18181818181818182,11,0.6835443037974683,-0.8653624856156501
2024-08-27,0.8181818181818182,33,-0.18181818181818182,1.0
2024-08-28,0.5217391304347826,23,0.8181818181818182,-0.29644268774703564
2024-08-29,-0.06,50,0.5217391304347826,-0.5817391304347825
2024-08-30,0.4,35,-0.06,0.46
2024-09-26,0.0,9,0.4,-0.4
2024-09-29,0.875,16,0.0,0.875
2024-09-30,-0.375,40,0.875,-1.25
2024-10-30,0.42857142857142855,7,-0.375,0.8035714285714286
2024-10-31,0.44715447154471544,123,0.42857142857142855,0.01858304297328689
2024-11-26,-0.42857142857142855,7,0.44715447154471544,-0.8757259001161439
2024-11-27,0.06896551724137931,29,-0.42857142857142855,0.49753694581280783
2024-11-28,0.6842105263157895,38,0.06896551724137931,0.6152450090744102
2024-11-29,0.6739130434782609,46,0.6842105263157895,-0.010297482837528626
2024-11-30,0.625,8,0.6739130434782609,-0.048913043478260865
2024-12-27,-0.4,5,0.625,-1.025
2024-12-29,0.8666666666666667,15,-0.4,1.2666666666666666
2024-12-30,0.7142857142857143,21,0.8666666666666667,-0.1523809523809524
2024-12-31,0.9310344827586207,29,0.7142857142857143,0.21674876847290636
2025-01-30,-0.25,8,0.9310344827586207,-1.1810344827586206
2025-01-31,0.4444444444444444,180,-0.25,0.6944444444444444
2025-02-24,0.9130434782608695,23,0.4444444444444444,0.4685990338164251
2025-02-26,0.75,36,0.9130434782608695,-0.1630434782608695
2025-02-27,0.8095238095238095,63,0.75,0.059523809523809534
2025-02-28,0.2727272727272727,22,0.8095238095238095,-0.5367965367965368
2025-03-30,0.4,15,0.2727272727272727,0.12727272727272732
2025-03-31,0.05128205128205128,39,0.4,-0.34871794871794876
2025-04-29,0.25,8,0.05128205128205128,0.19871794871794873
2025-04-30,0.6990291262135923,103,0.25,0.44902912621359226
2025-05-26,0.375,16,0.6990291262135923,-0.32402912621359226
2025-05-27,0.72,25,0.375,0.345
2025-05-28,0.5,24,0.72,-0.21999999999999997
2025-05-29,0.15,20,0.5,-0.35
2025-05-30,0.5,12,0.15,0.35
2025-06-26,0.8181818181818182,11,0.5,0.31818181818181823
2025-06-27,0.6,5,0.8181818181818182,-0.21818181818181825
2025-06-29,0.4,10,0.6,-0.19999999999999996
2025-06-30,0.42857142857142855,28,0.4,0.028571428571428525
2025-07-29,0.6,5,0.42857142857142855,0.17142857142857143
2025-07-30,0.896551724137931,29,0.6,0.29655172413793107
2025-07-31,0.17073170731707318,123,0.896551724137931,-0.7258200168208578
2025-08-25,0.42857142857142855,7,0.17073170731707318,0.2578397212543554
2025-08-26,0.6666666666666666,15,0.42857142857142855,0.23809523809523808
2025-08-27,0.782608695652174,23,0.6666666666666666,0.11594202898550732
2025-08-28,0.6153846153846154,26,0.782608695652174,-0.16722408026755853
2025-08-29,0.0,13,0.6153846153846154,-0.6153846153846154
2025-08-30,0.2,5,0.0,0.2
2025-08-31,0.11764705882352941,17,0.2,-0.0823529411764706
2025-09-28,1.0,5,0.11764705882352941,0.8823529411764706
2025-09-29,0.8,10,1.0,-0.19999999999999996
2025-09-30,0.8,20,0.8,0.0
2025-10-30,0.9230769230769231,65,0.8,0.12307692307692308
2025-10-31,0.5483870967741935,93,0.9230769230769231,-0.3746898263027296
2025-11-21,0.5555555555555556,27,0.5483870967741935,0.007168458781362075
2025-11-23,0.8,5,0.5555555555555556,0.24444444444444446
2025-11-25,0.9764705882352941,85,0.8,0.17647058823529405
2025-11-26,0.8823529411764706,34,0.9764705882352941,-0.09411764705882353
2025-11-27,0.6818181818181818,44,0.8823529411764706,-0.2005347593582888
2025-11-28,0.5263157894736842,19,0.6818181818181818,-0.1555023923444976
2025-11-30,0.6,10,0.5263157894736842,0.0736842105263158
2025-12-26,0.6666666666666666,6,0.6,0.06666666666666665
2025-12-28,0.75,8,0.6666666666666666,0.08333333333333337
2025-12-29,0.8275862068965517,29,0.75,0.07758620689655171
2025-12-30,0.8409090909090909,44,0.8275862068965517,0.013322884012539227
2025-12-31,0.45,20,0.8409090909090909,-0.39090909090909093
